Marital Status,Hours_Week,Gender,Occupation,CustomerID,Age,months_as_customer,policy_deductable,policy_annual_premium,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,State,vehicle_age,work
2,38,0,2,6708,31,437,1000,1269.64,6,48800,0,2,3,1,3,1,0,1,3,0,84480,7680,15360,61440,27,11,1
2,40,1,4,5852,28,65,500,1455.65,5,0,-66300,1,2,2,2,3,0,2,3,0,79800,15960,7980,55860,7,24,1
1,40,0,1,9857,51,280,2000,1140.31,4,29300,-64700,1,1,1,1,3,0,0,3,1,53020,9640,9640,33740,24,24,1
2,80,1,3,8069,45,269,500,1330.46,5,54800,-64100,1,2,2,1,3,0,0,0,0,24200,2200,4400,17600,11,15,1
3,38,0,4,6557,43,275,2000,1190.6,6,0,-45300,2,1,1,2,1,0,1,3,1,43230,7860,7860,27510,1,22,1
1,60,0,5,7114,31,265,500,972.5,6,0,0,3,1,4,5,1,0,2,3,0,3190,290,580,2320,10,28,1
1,55,0,3,3885,31,283,2000,1161.91,3,0,-50400,4,1,1,5,1,0,0,3,0,5850,1300,650,3900,26,17,1
1,40,0,3,335,45,84,1000,1117.17,3,0,-29900,4,1,4,1,1,1,2,0,1,6820,620,1240,4960,6,18,1
2,30,1,5,8393,20,247,2000,1101.51,3,64000,0,1,3,1,2,3,0,2,2,0,69480,11580,11580,46320,21,15,1
2,40,0,11,940,25,56,1000,1523.17,1,0,0,1,3,3,2,3,0,1,2,1,94560,7880,15760,70920,17,28,1
4,30,1,9,7406,36,210,1000,984.45,6,0,0,3,1,1,5,1,1,1,2,0,7800,780,780,6240,15,26,1
2,50,0,5,4188,31,108,2000,1257,6,63900,-43700,2,3,2,3,1,0,1,3,0,61270,5570,11140,44560,20,24,1
1,45,0,3,2020,56,328,500,1434.51,5,0,0,2,1,2,1,1,0,0,2,1,71440,8930,8930,53580,2,18,1
2,18,0,5,6309,26,186,2000,1628,6,0,0,2,1,2,4,1,1,1,2,1,55600,11120,5560,38920,11,14,1
3,65,1,2,7587,47,277,500,1412.31,6,0,0,3,1,4,1,1,0,1,3,0,5000,1000,500,3500,18,18,2
1,50,0,2,2702,40,138,500,1362.87,1,56900,-56900,2,2,1,3,1,0,2,0,0,95810,14740,14740,66330,7,16,5
1,48,1,2,5802,32,208,1000,1134.68,4,0,0,2,1,3,4,1,0,2,2,0,69300,6930,13860,48510,26,27,1
2,24,1,1,3876,34,147,1000,1306.78,2,0,0,2,3,2,4,1,0,1,0,0,81120,13520,20280,47320,2,28,4
1,55,0,2,7196,37,8,500,1021.9,4,0,0,2,3,3,3,1,0,0,0,0,91260,14040,14040,63180,20,11,1
1,45,0,3,3249,38,297,1000,1538.6,5,0,-54700,2,2,1,2,1,0,0,0,0,60600,6060,12120,42420,17,19,1
2,16,0,6,1176,19,150,1000,1354.5,4,52800,0,1,3,3,4,3,0,0,3,1,64800,6480,12960,45360,15,23,1
3,40,1,9,3207,49,4,500,1282.93,2,0,0,1,2,3,1,4,0,0,0,0,66880,6080,12160,48640,3,27,1
2,25,1,1,4675,18,210,1000,1346.27,3,44900,-91400,2,3,2,4,1,0,0,2,0,58200,5820,5820,46560,20,10,1
2,40,1,1,3620,26,91,1000,1338.4,1,63600,0,2,2,1,1,1,0,1,0,0,60570,6730,6730,47110,3,12,1
1,2,0,9,8721,82,167,1000,949.44,2,0,-38400,1,1,3,4,3,0,0,0,0,69680,8710,8710,52260,20,15,1
3,40,0,3,7415,40,467,2000,977.4,1,82200,0,2,3,2,2,1,1,2,3,0,55700,5570,11140,38990,14,9,1
2,50,0,3,3373,28,264,2000,1181.46,2,0,-67400,1,3,2,4,4,1,1,2,1,62370,5670,5670,51030,10,22,1
1,37,0,5,8573,23,270,500,1187.53,3,83200,-53300,1,2,2,3,3,0,0,0,1,54340,9880,0,44460,12,18,1
2,40,0,4,5806,19,310,1000,845.16,2,0,0,2,3,3,1,1,1,1,0,0,55170,6130,6130,42910,14,18,1
4,32,0,9,326,67,143,500,1442.27,5,67900,0,2,3,1,3,1,0,2,3,1,58500,11700,5850,40950,6,24,1
1,40,0,2,8880,43,146,2000,1276.43,1,0,0,2,1,3,2,1,0,0,3,0,59940,6660,6660,46620,16,28,1
2,50,1,4,2188,41,102,500,1075.41,5,55200,0,2,2,2,1,1,0,1,0,0,73400,7340,7340,58720,20,27,1
3,40,1,1,364,37,61,500,1111.72,2,54600,0,2,2,3,2,1,0,1,2,0,41850,4650,4650,32550,23,26,1
2,40,0,8,9057,20,255,2000,814.96,3,68500,0,4,1,4,1,1,0,2,2,0,6400,640,1280,4480,20,18,1
3,40,0,3,7486,40,211,1000,1575.86,1,0,0,3,1,4,1,1,0,1,1,0,3190,580,290,2320,15,19,1
7,50,0,2,9880,47,61,1000,1115.27,6,0,-66000,4,1,4,5,1,1,2,1,1,5900,590,590,4720,3,13,1
1,40,0,11,1388,40,108,2000,1175.7,3,0,0,2,1,2,2,1,0,0,2,0,57330,6370,6370,44590,21,17,1
2,40,1,2,6622,39,303,500,793.15,1,54600,-45500,1,3,2,3,3,0,0,3,0,81960,13660,13660,54640,29,15,4
2,20,1,4,9342,24,152,500,942.51,5,0,0,2,2,3,2,1,1,0,0,0,70400,6400,19200,44800,5,22,1
1,32,0,1,1498,78,120,1000,1056.71,3,77900,0,4,1,1,5,1,0,2,1,0,3770,580,580,2610,14,21,1
4,1,1,1,4381,67,144,2000,1255.68,2,23600,-15600,4,1,1,5,1,0,0,0,0,7400,740,1480,5180,3,9,1
1,45,0,5,5033,49,414,500,1335.13,6,44000,-71000,2,1,2,1,1,1,1,1,0,54810,6090,6090,42630,13,24,1
3,10,0,7,7093,66,163,500,1178.95,1,0,-67300,2,1,2,2,1,1,2,3,1,49400,4940,9880,34580,27,18,1
2,40,1,1,3508,52,352,500,1793.16,5,0,0,2,3,1,2,1,1,2,2,0,68750,12500,6250,50000,8,14,1
3,60,0,2,9176,59,27,500,1008.38,2,37900,0,2,3,2,4,1,0,1,0,0,61500,12300,6150,43050,20,10,5
4,12,1,13,9233,72,239,500,1396.83,4,0,0,1,1,3,4,4,0,0,3,0,76890,6990,13980,55920,9,16,1
2,40,0,4,4440,35,33,500,1402.78,4,70300,-50300,2,1,1,4,1,1,0,1,0,56070,6230,12460,37380,3,11,6
6,40,1,2,3974,30,88,1000,1437.88,4,42800,-51200,2,2,2,2,1,0,2,0,1,56000,14000,0,42000,8,20,1
2,40,0,6,8302,36,101,1000,1313.64,6,12100,0,4,1,4,5,1,1,1,0,0,4290,780,390,3120,19,26,1
7,40,1,11,6182,26,20,500,1482.14,4,33000,-43600,1,1,2,3,3,0,2,1,0,60750,6750,6750,47250,11,20,1
2,35,0,6,9396,23,126,2000,1171.75,3,46500,-42700,2,2,1,3,1,0,2,3,0,48730,4430,4430,39870,10,12,1
1,40,0,1,8768,39,264,2000,1353.33,3,0,-8500,1,3,1,1,3,1,2,0,0,95150,17300,17300,60550,29,16,1
1,40,0,1,6374,40,78,500,1175.51,4,0,0,3,1,1,1,1,0,0,1,1,7480,680,680,6120,17,20,2
2,40,0,1,1412,29,123,2000,1836.02,1,38000,-41200,2,2,3,4,1,0,2,1,1,79800,13300,6650,59850,10,12,1
2,20,0,6,3851,38,347,500,1480.79,6,0,-12100,2,2,2,3,1,1,0,2,0,103560,8630,17260,77670,19,26,1
2,40,0,4,1223,63,163,2000,1453.92,2,51700,0,2,2,1,4,1,1,2,3,0,79500,15900,7950,55650,23,28,1
1,40,0,2,4874,58,271,500,1340.71,2,0,0,2,1,1,3,1,0,2,2,0,76230,6930,13860,55440,24,26,2
3,40,1,2,7450,30,410,2000,714.03,1,0,-17000,2,2,1,4,1,1,0,2,0,59520,9920,9920,39680,3,22,1
2,40,1,6,4433,38,448,2000,1376.16,1,38600,-50300,1,3,3,1,3,0,2,1,0,47760,5970,5970,35820,27,10,4
2,33,1,4,339,25,218,500,914.22,5,37900,-72900,1,2,2,1,3,0,2,0,0,84590,15380,7690,61520,27,10,1
1,40,0,1,2119,44,43,1000,1601.47,2,64400,0,1,3,2,3,3,1,2,2,0,61650,6850,6850,47950,24,17,4
1,40,1,4,4668,43,33,1000,1096.79,6,45500,-60600,2,1,3,1,1,0,2,1,0,81400,8140,8140,65120,21,25,1
2,30,0,8,9665,21,126,2000,1078.22,5,54500,0,1,2,3,2,3,0,0,1,1,58410,10620,5310,42480,14,16,1
2,40,0,2,4552,41,411,1000,1595.28,2,0,0,1,2,3,4,3,0,0,0,0,38610,3510,3510,31590,13,16,3
1,50,0,5,5229,38,225,1000,1217.84,3,49600,0,1,3,1,2,3,0,2,2,0,57600,9600,9600,38400,22,8,1
1,6,0,1,5294,75,35,2000,1117.42,3,0,-51900,1,2,1,2,3,0,2,2,0,53190,5910,11820,35460,7,27,1
1,40,0,3,4933,29,460,2000,1567.37,4,62500,0,2,3,3,3,1,0,2,3,0,58300,5830,11660,40810,17,9,1
1,70,0,10,9063,52,195,2000,1294.93,6,38000,-50300,1,3,1,4,3,1,1,2,0,64620,7180,0,57440,11,20,2
3,45,1,2,9450,47,360,1000,1152.12,3,0,-62400,1,2,2,4,3,0,2,0,1,90480,15080,15080,60320,11,23,1
1,50,0,1,5617,28,300,1000,1441.21,5,0,0,3,1,4,5,1,0,1,0,0,7080,1180,1180,4720,4,22,1
1,40,1,13,9862,24,245,1000,1575.74,2,0,-68900,4,1,1,1,1,0,2,2,0,6490,590,1180,4720,15,12,1
1,10,0,1,4779,30,146,2000,1233.96,2,34500,-60600,1,2,2,1,3,0,1,1,0,55900,5590,5590,44720,7,8,4
1,60,0,2,336,30,67,1000,1861.43,4,60400,-67800,2,1,3,3,1,0,0,3,1,63800,6380,6380,51040,1,25,1
3,40,0,2,9730,40,380,1000,1570.86,2,66000,0,2,2,2,1,1,0,0,1,1,58160,7270,7270,43620,20,27,1
2,30,1,6,2386,27,389,2000,791.47,6,0,0,3,1,1,1,1,0,1,2,0,6300,630,1260,4410,20,22,1
2,44,0,12,6040,26,317,1000,1012.78,2,43700,0,2,3,3,2,1,0,2,1,0,104610,19020,19020,66570,11,24,1
2,37,0,6,5972,32,264,500,1047.06,5,0,0,1,1,3,2,3,0,0,2,0,69850,12700,6350,50800,16,24,1
2,40,1,4,546,36,20,1000,1390.29,2,0,-41200,2,1,1,2,1,0,0,0,0,62900,12580,6290,44030,10,17,4
2,40,0,8,9988,26,116,500,951.46,3,0,-35500,1,3,3,3,3,0,0,3,0,59670,6630,6630,46410,19,19,1
2,40,0,8,2452,25,222,1000,1226.78,6,49600,-49200,1,1,1,3,2,1,2,0,0,81500,16300,8150,57050,4,10,1
3,40,1,11,9672,39,439,500,1280.9,1,48900,-40900,2,1,1,4,1,0,2,0,0,50000,15000,5000,30000,18,14,1
1,40,0,11,296,27,66,2000,1472.77,4,0,-31700,2,3,2,3,1,0,2,1,0,48290,8780,8780,30730,5,28,1
1,50,0,10,1395,24,128,1000,1878.44,4,0,-76000,2,1,2,2,1,0,0,0,0,59070,5370,5370,48330,7,20,1
1,40,0,5,7403,38,69,500,1418.5,2,0,0,1,1,1,1,3,0,0,0,0,63300,12660,6330,44310,17,11,5
1,55,0,10,8403,35,294,500,1532.8,1,0,0,2,2,2,3,1,0,0,3,1,65780,11960,11960,41860,23,10,2
2,40,0,11,3210,29,19,500,1304.35,3,0,0,1,3,2,4,3,0,0,2,0,75400,11600,11600,52200,25,18,1
3,40,1,6,1339,49,191,2000,1551.61,6,45000,-30400,3,1,1,5,1,1,1,1,0,2250,250,250,1750,19,18,1
1,40,0,7,2143,36,4,1000,1326.98,6,64200,0,1,3,1,4,3,1,1,3,0,54120,4510,9020,40590,12,16,1
1,50,0,3,8568,47,298,500,862.92,5,0,-71700,1,2,3,3,3,0,0,2,0,69480,11580,11580,46320,11,16,2
2,40,0,6,7680,21,231,2000,1331.69,3,0,0,2,1,1,1,1,0,1,2,0,66950,10300,10300,46350,29,8,1
2,40,1,1,6904,35,338,2000,1486.04,1,0,-56200,1,1,3,3,3,0,2,3,0,64100,12820,6410,44870,2,9,1
1,40,0,9,9643,38,261,1000,870.55,6,0,-49400,2,1,1,3,1,0,0,3,0,80280,13380,13380,53520,18,10,1
1,40,0,1,8702,66,321,2000,1344.56,4,0,-39100,3,1,4,1,1,0,1,2,0,4680,520,0,4160,1,24,1
1,50,0,2,3853,45,0,1000,1377.04,5,61400,-41100,1,1,1,4,4,0,1,1,0,39720,6620,6620,26480,5,21,1
2,15,1,6,6481,19,405,500,1237.88,3,0,-46900,2,3,3,1,1,0,0,0,0,63580,5780,5780,52020,1,26,1
2,22,0,9,6911,18,304,1000,1525.86,1,0,0,2,2,1,3,1,1,1,1,1,73370,13340,6670,53360,16,10,1
1,40,0,2,8168,37,1,500,854.58,2,52200,0,2,2,1,1,1,0,2,3,1,86790,7890,23670,55230,17,20,1
2,40,1,1,5268,49,26,1000,770.76,4,0,-53700,2,2,3,1,1,0,0,2,0,49800,9960,4980,34860,20,8,1
1,48,0,12,1335,33,202,2000,1132.74,4,0,-37500,2,2,3,3,1,1,1,1,0,77440,7040,14080,56320,20,18,3
1,40,0,5,7884,27,289,500,1173.37,1,0,-42700,2,3,2,3,1,0,1,0,0,42900,8580,0,34320,5,24,1
3,35,1,4,1968,34,61,2000,1188.28,5,0,-53800,1,1,3,2,2,1,1,0,0,53820,11960,5980,35880,12,8,3
5,40,1,1,9981,54,334,1000,876.88,2,0,0,2,1,1,1,1,0,2,1,0,57330,12740,6370,38220,22,25,4
2,40,0,8,5420,24,12,1000,1143.95,2,51400,0,1,1,1,1,3,0,2,1,0,53370,5930,5930,41510,1,12,5
1,60,0,1,1606,44,86,2000,1409.06,4,74200,-68100,2,3,1,1,1,0,2,2,1,62920,9680,14520,38720,10,18,2
7,50,0,3,4447,48,83,1000,1070.63,6,0,0,1,3,2,2,3,0,0,1,0,61600,6160,12320,43120,26,20,2
2,40,1,4,7384,23,126,2000,916.13,6,55300,-58400,1,1,2,1,3,1,2,0,0,74160,6180,12360,55620,1,21,1
2,38,0,6,1242,29,209,500,1191.5,4,38600,-52900,2,1,2,1,1,0,2,0,0,80100,8900,8900,62300,25,8,1
2,9,1,6,1984,21,283,1000,1474.66,4,0,-46200,4,1,4,1,1,0,2,3,0,6560,820,820,4920,7,20,1
2,32,1,6,8819,18,194,1000,1193.45,3,0,0,2,1,2,4,1,0,2,1,1,58800,11760,5880,41160,17,26,1
2,32,1,5,1878,18,184,1000,1437.53,3,0,0,1,2,1,4,3,0,0,2,0,53730,11940,5970,35820,8,10,1
3,40,0,3,8242,29,479,2000,1304.83,4,0,0,2,1,2,4,1,0,0,0,0,60600,5050,10100,45450,8,22,1
2,40,0,8,6109,29,284,1000,1168.8,2,0,-42400,2,2,2,3,1,0,0,3,1,35750,6500,3250,26000,18,22,1
7,40,1,7,5240,41,65,1000,1164.97,5,43000,-42500,2,3,2,4,1,0,1,2,1,42840,3570,7140,32130,29,19,1
2,40,0,9,3463,32,222,1000,1232.72,1,87800,-51200,1,3,3,2,3,0,1,0,0,87960,14660,14660,58640,20,24,1
3,24,1,6,5527,61,196,2000,1800.76,2,0,-78600,1,1,1,4,3,0,1,0,0,47800,4780,4780,38240,25,14,1
5,6,0,1,7839,79,253,500,1187.01,6,46300,-33000,3,1,4,1,1,0,0,1,0,3840,640,640,2560,1,9,1
3,40,0,7,7426,34,280,1000,1559.34,1,0,-51600,2,3,2,2,1,0,0,2,0,77000,14000,7000,56000,17,19,1
1,40,0,2,8375,46,5,2000,1137.02,3,31500,0,2,1,2,4,1,1,1,3,0,88110,16020,16020,56070,2,20,1
1,60,0,5,2551,50,220,1000,1281.72,2,33500,-49500,1,1,1,2,4,0,0,2,1,47740,4340,4340,39060,25,18,2
1,40,0,7,2173,29,85,1000,796.35,1,72400,-77000,1,1,2,2,3,1,2,1,1,58960,5360,10720,42880,21,19,1
2,40,1,4,6717,23,266,500,1270.02,1,0,-45800,4,1,1,1,1,0,1,2,0,2160,480,240,1440,16,19,1
2,40,1,4,9926,64,41,1000,1383.13,1,46700,0,3,1,4,1,1,1,1,1,0,6890,530,1060,5300,8,26,1
2,50,1,1,9802,70,316,2000,1290.74,4,58300,0,1,2,3,4,3,0,2,0,1,78870,7170,14340,57360,18,10,3
2,40,1,4,3780,28,285,1000,1216.68,2,55100,0,3,1,4,1,1,0,1,1,0,2700,300,300,2100,5,10,3
1,40,0,9,2920,51,379,500,1251.16,3,41400,0,2,3,2,4,1,0,0,1,0,75960,6330,6330,63300,6,13,1
2,40,1,1,897,20,15,2000,1586.41,2,33500,-58900,2,3,3,1,1,1,1,3,0,75570,6870,13740,54960,3,13,1
3,55,0,1,6518,34,354,2000,1526.11,6,0,0,2,3,1,1,1,0,2,3,1,90240,15040,15040,60160,11,28,4
2,40,0,9,9976,29,342,1000,1028.44,3,0,0,2,3,3,4,1,0,0,0,0,80960,14720,7360,58880,15,23,1
5,40,0,6,3259,49,169,1000,1555.94,1,23300,0,1,3,2,3,3,0,1,3,1,79080,6590,13180,59310,8,11,1
1,40,0,2,4009,77,339,2000,1570.77,3,98800,-65300,3,1,1,5,1,0,0,3,0,6820,1240,620,4960,10,14,5
2,35,1,6,3953,32,259,2000,1170.53,5,65000,-49200,1,1,2,2,3,0,1,2,1,62590,5690,11380,45520,12,17,1
1,40,1,11,4446,27,65,1000,1099.95,5,0,-71900,2,2,3,3,1,0,1,0,1,52400,6550,6550,39300,8,18,1
2,40,1,5,4344,22,254,2000,1472.43,4,0,-90600,1,3,3,4,3,0,1,3,1,63580,5780,11560,46240,26,19,1
1,40,0,3,6267,35,440,500,1275.62,2,0,-56200,1,2,1,1,3,1,2,1,0,61400,6140,6140,49120,19,28,3
1,40,0,12,864,42,478,1000,1292.3,1,47600,0,4,1,1,5,1,1,1,3,0,4700,940,470,3290,25,16,3
3,40,0,7,3028,35,230,2000,1009.37,2,45400,-39400,2,3,2,2,1,0,0,2,1,74140,13480,13480,47180,7,8,4
1,40,0,1,7170,62,138,500,1093.07,5,27700,-72400,2,3,3,3,1,0,2,2,0,83160,6930,13860,62370,9,12,1
1,16,0,12,6311,33,239,1000,1325.44,2,51400,-6300,4,1,4,1,1,0,0,2,1,10790,1660,830,8300,26,10,1
4,55,1,2,2496,45,93,2000,1017.18,4,0,0,1,1,3,1,3,1,1,3,0,48070,8740,8740,30590,6,9,1
5,40,1,5,7012,19,37,1000,1221.17,3,49300,0,1,1,1,4,3,1,0,0,1,51030,5670,11340,34020,29,27,1
3,40,0,3,1868,38,254,500,1927.87,4,0,0,2,3,1,2,1,1,0,1,0,43280,0,5410,37870,12,27,1
1,45,0,7,1300,26,131,1000,978.27,1,65700,0,2,3,3,2,1,0,1,3,0,76400,15280,7640,53480,10,20,1
2,45,1,2,5599,29,230,2000,1221.14,5,48100,0,2,2,2,4,1,0,0,2,0,75460,13720,13720,48020,20,21,1
1,40,0,1,2568,33,313,2000,1255.62,6,0,0,1,2,3,3,3,1,2,1,1,69000,13800,6900,48300,23,28,1
3,80,0,10,7183,35,210,500,999.52,2,0,0,3,1,1,1,1,0,1,2,0,8640,1440,720,6480,5,15,2
1,40,0,3,1302,42,101,500,1380.89,1,30000,-53000,1,1,1,4,3,0,2,1,0,67210,12220,12220,42770,1,27,1
2,20,1,6,9780,20,153,500,1010.77,6,52300,-55600,1,2,2,4,3,0,0,3,0,42500,4250,4250,34000,14,24,1
1,40,0,1,7155,43,337,500,1205.86,5,0,-34600,2,1,1,2,1,1,0,1,0,86400,14400,7200,64800,26,22,6
1,45,0,1,9444,69,360,1000,1526.61,3,0,-32900,3,1,1,1,1,1,2,2,0,4620,840,840,2940,13,14,1
2,40,0,8,4684,39,428,1000,1496.44,6,0,0,4,1,4,1,1,1,2,2,0,6930,630,1260,5040,9,10,1
1,40,0,7,9830,37,204,500,1256.2,3,0,0,1,2,1,3,3,1,1,2,1,41700,8340,8340,25020,27,10,1
1,40,0,3,5071,28,364,500,1268.35,5,0,0,2,1,3,3,1,1,2,1,0,77330,14060,14060,49210,15,9,1
2,40,0,11,7198,26,185,2000,1421.59,1,0,0,3,1,4,1,1,0,2,3,1,4950,900,450,3600,15,12,6
3,30,0,5,7580,32,63,500,1500.04,1,0,-36500,3,1,1,1,1,0,0,2,1,5160,860,860,3440,24,19,1
3,40,0,2,4607,43,210,500,1433.24,3,0,-19500,1,2,2,2,3,0,2,1,0,24570,2730,2730,19110,11,17,6
1,30,0,2,4643,49,194,2000,1231.25,3,46500,0,1,1,1,4,3,0,1,0,0,53680,4880,9760,39040,1,12,1
7,60,0,6,605,28,294,500,1135.43,1,22700,0,1,2,2,1,3,1,1,1,1,42900,3900,3900,35100,20,13,1
1,40,0,7,4157,35,272,2000,945.73,5,38600,-42800,2,3,1,2,1,0,0,0,0,84100,16820,8410,58870,20,14,1
2,10,1,1,5469,19,27,2000,1118.76,1,0,-55800,2,3,2,2,1,0,1,3,0,61560,6840,6840,47880,8,15,1
1,40,0,3,9015,35,251,2000,1231.98,3,0,-31700,2,1,1,1,1,1,0,0,0,44240,5530,5530,33180,27,26,3
1,40,1,4,9188,57,180,2000,1005.47,1,58100,-49000,1,1,1,4,4,0,2,3,1,57700,11540,5770,40390,25,21,1
1,40,0,8,2094,45,392,2000,1108.97,3,68400,-66800,2,2,1,3,1,0,2,2,1,108030,16620,16620,74790,3,21,1
2,48,0,5,1357,23,143,500,1392.39,6,0,-65700,2,1,1,2,1,0,2,0,1,54300,10860,5430,38010,26,13,1
1,40,0,3,933,45,371,2000,1317.97,5,34700,-81000,1,3,3,4,3,0,1,2,0,32280,5380,5380,21520,8,13,1
1,40,1,4,7605,42,292,1000,1588.22,2,0,-53800,1,1,2,3,3,1,1,1,0,84600,16920,8460,59220,15,16,1
1,40,0,6,9480,35,165,500,900.02,1,0,-49900,2,3,2,3,1,0,1,3,1,69700,6970,6970,55760,9,15,1
1,50,0,1,8154,45,158,1000,1744.64,6,0,0,1,1,2,4,3,0,0,1,0,36400,3640,7280,25480,27,25,1
2,40,0,2,9526,28,241,1000,1260.56,1,0,-54900,1,2,1,1,3,0,0,2,1,37520,4690,4690,28140,29,13,6
1,10,0,3,6742,64,103,2000,1021.14,5,69500,-47700,1,2,3,4,3,0,2,3,0,79090,14380,14380,50330,29,9,5
7,40,1,1,5127,44,402,2000,1285.09,3,48000,-79600,2,1,3,3,1,0,0,2,1,67770,7530,15060,45180,10,10,3
1,40,0,10,7161,59,102,500,1537.07,5,0,0,2,2,2,3,1,0,1,0,0,47400,9480,4740,33180,26,19,2
2,40,0,7,3646,41,182,1000,1022.42,4,50000,-56900,2,3,2,3,1,1,0,2,0,71100,7110,14220,49770,13,15,1
2,25,0,5,6591,21,282,2000,1558.86,5,51100,-75100,2,3,1,1,1,0,2,2,0,69400,13880,6940,48580,25,11,1
2,40,1,4,4238,29,222,500,1757.87,3,71400,0,1,1,3,3,3,1,2,1,0,55000,5000,10000,40000,23,27,2
2,40,0,10,1205,51,415,1000,973.5,3,50400,0,1,1,2,1,2,1,1,3,1,51090,7860,7860,35370,24,20,2
2,40,0,4,2040,22,51,500,1430.8,6,0,0,2,2,3,2,1,0,2,3,0,64200,6420,19260,38520,9,16,1
3,40,1,6,8169,49,255,500,1192.27,1,0,-40200,2,3,2,3,1,0,2,0,1,67320,12240,12240,42840,17,17,1
1,80,0,5,5278,53,143,500,1163.83,4,37700,0,1,2,3,3,4,1,2,0,0,76120,6920,13840,55360,11,24,1
3,44,1,4,7218,38,130,1000,1003.15,2,0,-38500,1,3,1,4,2,1,2,1,0,85020,13080,13080,58860,1,13,1
7,40,0,3,5330,23,242,2000,1153.54,6,0,-57000,1,1,1,2,3,0,0,1,0,68090,12380,12380,43330,21,14,1
2,40,1,6,4001,20,96,1000,1631.1,5,0,0,4,1,4,1,1,0,1,2,0,6030,670,670,4690,7,16,1
3,40,1,3,1944,40,180,1000,1252.48,5,0,-55800,3,1,1,5,1,0,1,3,0,5100,1020,510,3570,2,23,1
2,40,1,1,937,25,150,1000,1677.26,1,40100,0,3,1,4,1,1,1,1,3,1,4590,510,510,3570,20,10,1
3,40,1,11,8619,27,463,1000,979.73,3,51700,0,1,3,3,3,2,0,1,2,0,72400,7240,14480,50680,11,24,1
2,30,0,6,614,20,472,500,989.24,3,0,0,2,3,3,2,1,0,2,3,0,70900,14180,7090,49630,23,21,1
1,20,1,6,6200,37,75,1000,1389.86,4,0,0,1,2,2,3,2,0,2,3,1,65100,6510,6510,52080,12,12,1
2,40,0,6,2810,40,193,500,1233.85,4,0,0,1,2,2,4,3,0,2,1,1,64260,0,14280,49980,25,24,3
1,40,0,2,6356,28,43,500,1320.39,3,0,0,2,1,3,4,1,0,2,1,0,79970,7270,21810,50890,20,27,1
7,40,1,6,1887,38,253,1000,1435.09,3,36600,0,2,1,2,1,1,0,2,0,0,56610,6290,6290,44030,2,28,2
3,40,1,2,4478,42,152,500,1448.54,5,58600,0,2,2,3,2,1,1,1,1,0,84590,7690,7690,69210,20,23,1
3,40,0,12,4146,32,160,500,1733.56,5,0,-43800,1,2,3,2,3,0,2,1,1,66780,7420,14840,44520,29,27,6
1,45,0,5,3044,20,56,500,1533.07,1,0,-28800,2,1,3,1,1,1,1,2,1,58500,0,6500,52000,21,22,1
1,38,0,4,9138,62,286,500,1106.77,2,45500,-62500,4,1,4,1,1,0,2,0,0,5000,500,500,4000,10,20,4
2,40,0,4,9366,31,3,500,995.7,6,0,0,4,1,4,1,1,0,2,1,0,5000,500,1000,3500,18,15,1
1,60,0,3,9090,31,286,1000,1298.85,2,71300,-70300,1,3,3,4,3,0,1,3,1,54450,6050,12100,36300,11,16,2
2,40,0,4,4367,24,239,1000,1276.73,2,0,0,1,3,3,1,3,0,1,3,0,61920,6880,6880,48160,3,20,1
4,35,1,6,2364,62,64,2000,1202.28,2,0,-61400,2,2,1,4,1,0,1,2,0,43700,4370,4370,34960,25,16,3
1,40,0,3,3363,43,98,500,671.92,5,0,-26400,2,3,1,3,1,0,2,0,0,64080,7120,7120,49840,15,26,3
2,50,0,8,1094,21,16,1000,1358.03,1,59300,-31400,2,1,2,3,1,0,2,1,0,55000,10000,10000,35000,17,15,1
3,40,0,2,3327,30,70,1000,1008.79,1,46000,0,3,1,4,1,1,0,2,3,0,4400,0,550,3850,10,23,5
2,40,1,1,7202,22,75,1000,1141.1,2,0,0,1,2,1,1,2,0,0,1,1,71640,5970,11940,53730,23,15,1
2,40,0,9,9604,18,246,1000,1397,3,0,0,2,1,1,3,1,0,1,0,0,61740,6860,6860,48020,4,26,1
3,40,1,1,2219,59,110,1000,1664.66,1,0,-66200,2,2,2,4,1,0,0,3,0,57500,5750,5750,46000,5,13,3
1,40,0,8,5139,24,236,1000,1151.39,5,0,-63900,4,1,1,1,1,1,0,0,0,8700,870,1740,6090,24,20,2
1,40,0,3,3860,49,267,2000,1546.01,5,0,0,1,3,2,1,4,0,2,1,0,77100,15420,7710,53970,4,27,1
2,30,0,6,6877,19,463,500,1063.67,5,0,0,2,3,1,1,1,0,2,0,1,59400,6600,6600,46200,19,28,4
1,40,0,7,9812,48,303,1000,709.14,4,0,0,1,1,1,2,3,0,1,0,0,54890,9980,4990,39920,18,17,1
1,60,0,5,2767,32,137,500,1039.55,6,55600,-59700,1,3,1,3,3,0,2,1,0,74030,6730,13460,53840,12,18,1
2,45,1,7,7496,33,56,500,1339.39,3,0,0,2,1,2,3,1,0,1,2,1,61490,11180,11180,39130,1,25,1
2,15,0,5,2668,23,75,1000,1202.75,3,57900,-90100,1,3,1,1,3,0,0,2,1,79560,6630,13260,59670,24,20,1
